#,id,end_line,kind,parse_mode,program_id,snippet,start_line
2216,2216,437,IF,FULL,1657,IF D1 = -6 PERFORM GOOD ELSE PERFORM BAD,437
2217,2217,439,IF,FULL,1657,IF E1 = -6 PERFORM GOOD ELSE PERFORM BAD,439
2218,2218,441,IF,FULL,1657,IF W1 = -6 PERFORM GOOD ELSE PERFORM BAD,441
2219,2219,443,IF,FULL,1657,IF G1 = -6 PERFORM GOOD ELSE PERFORM BAD,443
2220,2220,445,IF,FULL,1657,IF H1 = -6 PERFORM GOOD ELSE PERFORM BAD,445
2221,2221,447,IF,FULL,1657,IF P1 = -6 PERFORM GOOD ELSE PERFORM BAD,447
2222,2222,449,IF,FULL,1657,IF Z1 = -6 PERFORM GOOD ELSE PERFORM BAD,449
2223,2223,459,IF,FULL,1657,IF D1 = -6 PERFORM GOOD ELSE PERFORM BAD,459
2224,2224,461,IF,FULL,1657,IF E1 = -6 PERFORM GOOD ELSE PERFORM BAD,461
2225,2225,463,IF,FULL,1657,IF W1 = -6 PERFORM GOOD ELSE PERFORM BAD,463
2226,2226,465,IF,FULL,1657,IF G1 = -6 PERFORM GOOD ELSE PERFORM BAD,465
2227,2227,467,IF,FULL,1657,IF H1 = -6 PERFORM GOOD ELSE PERFORM BAD,467
2228,2228,469,IF,FULL,1657,IF P1 = -6 PERFORM GOOD ELSE PERFORM BAD,469
2229,2229,471,IF,FULL,1657,IF Z1 = -6 PERFORM GOOD ELSE PERFORM BAD,471
2230,2230,481,IF,FULL,1657,IF D1 = -6 PERFORM GOOD ELSE PERFORM BAD,481
2231,2231,483,IF,FULL,1657,IF E1 = -6 PERFORM GOOD ELSE PERFORM BAD,483
2232,2232,485,IF,FULL,1657,IF W1 = -6 PERFORM GOOD ELSE PERFORM BAD,485
2233,2233,487,IF,FULL,1657,IF G1 = -6 PERFORM GOOD ELSE PERFORM BAD,487
2234,2234,489,IF,FULL,1657,IF H1 = -6 PERFORM GOOD ELSE PERFORM BAD,489
2235,2235,491,IF,FULL,1657,IF P1 = -6 PERFORM GOOD ELSE PERFORM BAD,491
2236,2236,493,IF,FULL,1657,IF Z1 = -6 PERFORM GOOD ELSE PERFORM BAD,493
2237,2237,503,IF,FULL,1657,IF D1 = -6 PERFORM GOOD ELSE PERFORM BAD,503
2238,2238,505,IF,FULL,1657,IF E1 = -6 PERFORM GOOD ELSE PERFORM BAD,505
2239,2239,507,IF,FULL,1657,IF W1 = -6 PERFORM GOOD ELSE PERFORM BAD,507
2240,2240,509,IF,FULL,1657,IF G1 = -6 PERFORM GOOD ELSE PERFORM BAD,509
2241,2241,511,IF,FULL,1657,IF H1 = -6 PERFORM GOOD ELSE PERFORM BAD,511
2242,2242,513,IF,FULL,1657,IF P1 = -6 PERFORM GOOD ELSE PERFORM BAD,513
2243,2243,515,IF,FULL,1657,IF Z1 = -6 PERFORM GOOD ELSE PERFORM BAD,515
2244,2244,525,IF,FULL,1657,IF D1 = -6 PERFORM GOOD ELSE PERFORM BAD,525
2245,2245,527,IF,FULL,1657,IF E1 = -6 PERFORM GOOD ELSE PERFORM BAD,527
2246,2246,529,IF,FULL,1657,IF W1 = -6 PERFORM GOOD ELSE PERFORM BAD,529
2247,2247,531,IF,FULL,1657,IF G1 = -6 PERFORM GOOD ELSE PERFORM BAD,531
2248,2248,533,IF,FULL,1657,IF H1 = -6 PERFORM GOOD ELSE PERFORM BAD,533
2249,2249,535,IF,FULL,1657,IF P1 = -6 PERFORM GOOD ELSE PERFORM BAD,535
2250,2250,537,IF,FULL,1657,IF Z1 = -6 PERFORM GOOD ELSE PERFORM BAD,537
2251,2251,547,IF,FULL,1657,IF D1 = -6 PERFORM GOOD ELSE PERFORM BAD,547
2252,2252,549,IF,FULL,1657,IF E1 = -6 PERFORM GOOD ELSE PERFORM BAD,549
2253,2253,551,IF,FULL,1657,IF W1 = -6 PERFORM GOOD ELSE PERFORM BAD,551
2254,2254,553,IF,FULL,1657,IF G1 = -6 PERFORM GOOD ELSE PERFORM BAD,553
2255,2255,555,IF,FULL,1657,IF H1 = -6 PERFORM GOOD ELSE PERFORM BAD,555
2256,2256,557,IF,FULL,1657,IF P1 = -6 PERFORM GOOD ELSE PERFORM BAD,557
2257,2257,559,IF,FULL,1657,IF Z1 = -6 PERFORM GOOD ELSE PERFORM BAD,559
2258,2258,562,IF,FULL,1657,IF D2 = 3.5 PERFORM GOOD ELSE PERFORM BAD,562
2259,2259,564,IF,FULL,1657,IF E2 = 3.5 PERFORM GOOD ELSE PERFORM BAD,564
2260,2260,566,IF,FULL,1657,IF W2 = 3 AND W3 = 1 PERFORM GOOD ELSE PERFORM BAD,566
2261,2261,568,IF,FULL,1657,IF G2 = 3 AND G3 = 1 PERFORM GOOD ELSE PERFORM BAD,568
2262,2262,570,IF,FULL,1657,IF H2 = 3 AND H3 = 1 PERFORM GOOD ELSE PERFORM BAD,570
2263,2263,572,IF,FULL,1657,IF P2 = 3 AND P3 = 1 PERFORM GOOD ELSE PERFORM BAD,572
2264,2264,574,IF,FULL,1657,IF Z2 = 3 AND Z3 = 1 PERFORM GOOD ELSE PERFORM BAD,574
2265,2265,576,IF,FULL,1657,IF D2 = 3.5 PERFORM GOOD ELSE PERFORM BAD,576
2266,2266,578,IF,FULL,1657,IF E2 = 3.5 PERFORM GOOD ELSE PERFORM BAD,578
2267,2267,580,IF,FULL,1657,IF W2 = 3 AND W3 = 1 PERFORM GOOD ELSE PERFORM BAD,580
2268,2268,583,IF,FULL,1657,IF D2 = 3.5 PERFORM GOOD ELSE PERFORM BAD,583
2269,2269,586,IF,FULL,1657,IF E2 = 3.5 PERFORM GOOD ELSE PERFORM BAD,586
2270,2270,589,IF,FULL,1657,IF D2 = 3.5 PERFORM GOOD ELSE PERFORM BAD,589
2271,2271,592,IF,FULL,1657,IF E2 = 3.5 PERFORM GOOD ELSE PERFORM BAD,592
2272,2272,595,IF,FULL,1657,IF H1 = 6 AND H2 = 6 PERFORM GOOD ELSE PERFORM BAD,595
2273,2273,597,IF,FULL,1657,IF H1 = 6 AND H2 = 6 PERFORM GOOD ELSE PERFORM BAD,597
2274,2274,599,IF,FULL,1657,IF H1 = 6 AND H2 = 6 PERFORM GOOD ELSE PERFORM BAD,599
2275,2275,602,IF,FULL,1657,IF H1 = 1 AND H2 = 1 PERFORM GOOD ELSE PERFORM BAD,602
2276,2276,604,IF,FULL,1657,IF H1 = 2 AND H2 = 2 PERFORM GOOD ELSE PERFORM BAD,604
2277,2277,608,IF,FULL,1657,"IF H1 = 1 AND H2 = 1
       PERFORM GOOD ELSE PERFORM BAD",607
2278,2278,611,IF,FULL,1657,"IF H1 = 3 AND H2 = 3
       PERFORM GOOD ELSE PERFORM BAD",610
2279,2279,614,IF,FULL,1657,"IF H1 = 3 AND H2 = 1
       PERFORM GOOD ELSE PERFORM BAD",613
2280,2280,618,IF,FULL,1657,"IF H1 = 6
       PERFORM GOOD ELSE PERFORM BAD",617
2281,2281,622,IF,FULL,1657,"IF H1 = 12
       PERFORM GOOD ELSE PERFORM BAD",621
2282,2282,625,IF,FULL,1657,"IF H1 = 6 AND H2 = 6
       PERFORM GOOD ELSE PERFORM BAD",624
2283,2283,22,IF,PROCEDURE_ONLY,1658,"IF EIBCALEN = 0 THEN
        MOVE SBA TO SENDSBA
        MOVE LINE-N TO SENDLINE
DISPLAY ""EXEC_BLOCK_STUB""
DISPLAY ""EXEC_BLOCK_STUB""
     ELSE
        ADD 1 TO INCOMM
        MOVE SBA TO SENDSBA
        MOVE LINE-N TO SENDLINE
DISPLAY ""EXEC_BLOCK_STUB""
        IF INCOMM NOT = 9 THEN
DISPLAY ""EXEC_BLOCK_STUB""
        ELSE
DISPLAY ""EXEC_BLOCK_STUB""
DISPLAY ""EXEC_BLOCK_STUB""
DISPLAY ""EXEC_BLOCK_STUB""
DISPLAY ""EXEC_BLOCK_STUB""",6
2284,2284,22,IF,PROCEDURE_ONLY,1658,"IF INCOMM NOT = 9 THEN
DISPLAY ""EXEC_BLOCK_STUB""
        ELSE
DISPLAY ""EXEC_BLOCK_STUB""
DISPLAY ""EXEC_BLOCK_STUB""
DISPLAY ""EXEC_BLOCK_STUB""
DISPLAY ""EXEC_BLOCK_STUB""",16
2285,2285,112,IF,FULL,1662,"IF EIBAID = DFHCLEAR THEN GO TO ALLDONE
     ELSE GO TO KEYPRES1",111
2286,2286,124,IF,FULL,1662,"IF EIBAID = DFHCLEAR THEN GO TO ALLDONE
     ELSE GO TO KEYPRES2",123
2287,2287,136,IF,FULL,1662,"IF EIBAID = DFHCLEAR THEN GO TO ALLDONE
     ELSE GO TO KEYPRES3",135
2288,2288,27,IF,FULL,1663,IF EH1 = EH1 PERFORM GOOD ELSE PERFORM BAD,27
2289,2289,28,IF,FULL,1663,IF EH1 = DH1 PERFORM GOOD ELSE PERFORM BAD,28
2290,2290,29,IF,FULL,1663,IF EH1 = LH1 PERFORM GOOD ELSE PERFORM BAD,29
2291,2291,30,IF,FULL,1663,IF EH1 = EB1 PERFORM GOOD ELSE PERFORM BAD,30
2292,2292,31,IF,FULL,1663,IF EH1 = DB1 PERFORM GOOD ELSE PERFORM BAD,31
2293,2293,32,IF,FULL,1663,IF EH1 = LB1 PERFORM GOOD ELSE PERFORM BAD,32
2294,2294,33,IF,FULL,1663,IF EH1 = ED1 PERFORM GOOD ELSE PERFORM BAD,33
2295,2295,34,IF,FULL,1663,IF EH1 = DD1 PERFORM GOOD ELSE PERFORM BAD,34
2296,2296,35,IF,FULL,1663,IF EH1 = LD1 PERFORM GOOD ELSE PERFORM BAD,35
2297,2297,36,IF,FULL,1663,IF EH1 = F1  PERFORM GOOD ELSE PERFORM BAD,36
2298,2298,37,IF,FULL,1663,IF EH1 = G1  PERFORM GOOD ELSE PERFORM BAD,37
2299,2299,38,IF,FULL,1663,IF EH1 = H1  PERFORM GOOD ELSE PERFORM BAD,38
2300,2300,39,IF,FULL,1663,IF EH1 = P1  PERFORM GOOD ELSE PERFORM BAD,39
2301,2301,40,IF,FULL,1663,IF EH1 = Q1  PERFORM GOOD ELSE PERFORM BAD,40
2302,2302,41,IF,FULL,1663,IF EH1 = Z1  PERFORM GOOD ELSE PERFORM BAD,41
2303,2303,42,IF,FULL,1663,IF DH1 = EH1 PERFORM GOOD ELSE PERFORM BAD,42
2304,2304,43,IF,FULL,1663,IF DH1 = DH1 PERFORM GOOD ELSE PERFORM BAD,43
2305,2305,44,IF,FULL,1663,IF DH1 = LH1 PERFORM GOOD ELSE PERFORM BAD,44
2306,2306,45,IF,FULL,1663,IF DH1 = EB1 PERFORM GOOD ELSE PERFORM BAD,45
2307,2307,46,IF,FULL,1663,IF DH1 = DB1 PERFORM GOOD ELSE PERFORM BAD,46
2308,2308,47,IF,FULL,1663,IF DH1 = LB1 PERFORM GOOD ELSE PERFORM BAD,47
2309,2309,48,IF,FULL,1663,IF DH1 = ED1 PERFORM GOOD ELSE PERFORM BAD,48
2310,2310,49,IF,FULL,1663,IF DH1 = DD1 PERFORM GOOD ELSE PERFORM BAD,49
2311,2311,50,IF,FULL,1663,IF DH1 = LD1 PERFORM GOOD ELSE PERFORM BAD,50
2312,2312,51,IF,FULL,1663,IF DH1 = F1  PERFORM GOOD ELSE PERFORM BAD,51
2313,2313,52,IF,FULL,1663,IF DH1 = G1  PERFORM GOOD ELSE PERFORM BAD,52
2314,2314,53,IF,FULL,1663,IF DH1 = H1  PERFORM GOOD ELSE PERFORM BAD,53
2315,2315,54,IF,FULL,1663,IF DH1 = P1  PERFORM GOOD ELSE PERFORM BAD,54
2316,2316,55,IF,FULL,1663,IF DH1 = Q1  PERFORM GOOD ELSE PERFORM BAD,55
2317,2317,56,IF,FULL,1663,IF DH1 = Z1  PERFORM GOOD ELSE PERFORM BAD,56
2318,2318,57,IF,FULL,1663,IF LH1 = EH1 PERFORM GOOD ELSE PERFORM BAD,57
2319,2319,58,IF,FULL,1663,IF LH1 = DH1 PERFORM GOOD ELSE PERFORM BAD,58
2320,2320,59,IF,FULL,1663,IF LH1 = LH1 PERFORM GOOD ELSE PERFORM BAD,59
2321,2321,60,IF,FULL,1663,IF LH1 = EB1 PERFORM GOOD ELSE PERFORM BAD,60
2322,2322,61,IF,FULL,1663,IF LH1 = DB1 PERFORM GOOD ELSE PERFORM BAD,61
2323,2323,62,IF,FULL,1663,IF LH1 = LB1 PERFORM GOOD ELSE PERFORM BAD,62
2324,2324,63,IF,FULL,1663,IF LH1 = ED1 PERFORM GOOD ELSE PERFORM BAD,63
2325,2325,64,IF,FULL,1663,IF LH1 = DD1 PERFORM GOOD ELSE PERFORM BAD,64
2326,2326,65,IF,FULL,1663,IF LH1 = LD1 PERFORM GOOD ELSE PERFORM BAD,65
2327,2327,66,IF,FULL,1663,IF LH1 = F1  PERFORM GOOD ELSE PERFORM BAD,66
2328,2328,67,IF,FULL,1663,IF LH1 = G1  PERFORM GOOD ELSE PERFORM BAD,67
2329,2329,68,IF,FULL,1663,IF LH1 = H1  PERFORM GOOD ELSE PERFORM BAD,68
2330,2330,69,IF,FULL,1663,IF LH1 = P1  PERFORM GOOD ELSE PERFORM BAD,69
2331,2331,70,IF,FULL,1663,IF LH1 = Q1  PERFORM GOOD ELSE PERFORM BAD,70
2332,2332,71,IF,FULL,1663,IF LH1 = Z1  PERFORM GOOD ELSE PERFORM BAD,71
2333,2333,72,IF,FULL,1663,IF EB1 = EH1 PERFORM GOOD ELSE PERFORM BAD,72
2334,2334,73,IF,FULL,1663,IF EB1 = DH1 PERFORM GOOD ELSE PERFORM BAD,73
2335,2335,74,IF,FULL,1663,IF EB1 = LH1 PERFORM GOOD ELSE PERFORM BAD,74
2336,2336,75,IF,FULL,1663,IF EB1 = EB1 PERFORM GOOD ELSE PERFORM BAD,75
2337,2337,76,IF,FULL,1663,IF EB1 = DB1 PERFORM GOOD ELSE PERFORM BAD,76
2338,2338,77,IF,FULL,1663,IF EB1 = LB1 PERFORM GOOD ELSE PERFORM BAD,77
2339,2339,78,IF,FULL,1663,IF EB1 = ED1 PERFORM GOOD ELSE PERFORM BAD,78
2340,2340,79,IF,FULL,1663,IF EB1 = DD1 PERFORM GOOD ELSE PERFORM BAD,79
2341,2341,80,IF,FULL,1663,IF EB1 = LD1 PERFORM GOOD ELSE PERFORM BAD,80
2342,2342,81,IF,FULL,1663,IF EB1 = F1  PERFORM GOOD ELSE PERFORM BAD,81
2343,2343,82,IF,FULL,1663,IF EB1 = G1  PERFORM GOOD ELSE PERFORM BAD,82
2344,2344,83,IF,FULL,1663,IF EB1 = H1  PERFORM GOOD ELSE PERFORM BAD,83
2345,2345,84,IF,FULL,1663,IF EB1 = P1  PERFORM GOOD ELSE PERFORM BAD,84
2346,2346,85,IF,FULL,1663,IF EB1 = Q1  PERFORM GOOD ELSE PERFORM BAD,85
2347,2347,86,IF,FULL,1663,IF EB1 = Z1  PERFORM GOOD ELSE PERFORM BAD,86
2348,2348,87,IF,FULL,1663,IF DB1 = EH1 PERFORM GOOD ELSE PERFORM BAD,87
2349,2349,88,IF,FULL,1663,IF DB1 = DH1 PERFORM GOOD ELSE PERFORM BAD,88
2350,2350,89,IF,FULL,1663,IF DB1 = LH1 PERFORM GOOD ELSE PERFORM BAD,89
2351,2351,90,IF,FULL,1663,IF DB1 = EB1 PERFORM GOOD ELSE PERFORM BAD,90
2352,2352,91,IF,FULL,1663,IF DB1 = DB1 PERFORM GOOD ELSE PERFORM BAD,91
2353,2353,92,IF,FULL,1663,IF DB1 = LB1 PERFORM GOOD ELSE PERFORM BAD,92
2354,2354,93,IF,FULL,1663,IF DB1 = ED1 PERFORM GOOD ELSE PERFORM BAD,93
2355,2355,94,IF,FULL,1663,IF DB1 = DD1 PERFORM GOOD ELSE PERFORM BAD,94
2356,2356,95,IF,FULL,1663,IF DB1 = LD1 PERFORM GOOD ELSE PERFORM BAD,95
2357,2357,96,IF,FULL,1663,IF DB1 = F1  PERFORM GOOD ELSE PERFORM BAD,96
2358,2358,97,IF,FULL,1663,IF DB1 = G1  PERFORM GOOD ELSE PERFORM BAD,97
2359,2359,98,IF,FULL,1663,IF DB1 = H1  PERFORM GOOD ELSE PERFORM BAD,98
2360,2360,99,IF,FULL,1663,IF DB1 = P1  PERFORM GOOD ELSE PERFORM BAD,99
2361,2361,100,IF,FULL,1663,IF DB1 = Q1  PERFORM GOOD ELSE PERFORM BAD,100
2362,2362,101,IF,FULL,1663,IF DB1 = Z1  PERFORM GOOD ELSE PERFORM BAD,101
2363,2363,102,IF,FULL,1663,IF LB1 = EH1 PERFORM GOOD ELSE PERFORM BAD,102
2364,2364,103,IF,FULL,1663,IF LB1 = DH1 PERFORM GOOD ELSE PERFORM BAD,103
2365,2365,104,IF,FULL,1663,IF LB1 = LH1 PERFORM GOOD ELSE PERFORM BAD,104
2366,2366,105,IF,FULL,1663,IF LB1 = EB1 PERFORM GOOD ELSE PERFORM BAD,105
2367,2367,106,IF,FULL,1663,IF LB1 = DB1 PERFORM GOOD ELSE PERFORM BAD,106
2368,2368,107,IF,FULL,1663,IF LB1 = LB1 PERFORM GOOD ELSE PERFORM BAD,107
2369,2369,108,IF,FULL,1663,IF LB1 = ED1 PERFORM GOOD ELSE PERFORM BAD,108
2370,2370,109,IF,FULL,1663,IF LB1 = DD1 PERFORM GOOD ELSE PERFORM BAD,109
2371,2371,110,IF,FULL,1663,IF LB1 = LD1 PERFORM GOOD ELSE PERFORM BAD,110
2372,2372,111,IF,FULL,1663,IF LB1 = F1  PERFORM GOOD ELSE PERFORM BAD,111
2373,2373,112,IF,FULL,1663,IF LB1 = G1  PERFORM GOOD ELSE PERFORM BAD,112
2374,2374,113,IF,FULL,1663,IF LB1 = H1  PERFORM GOOD ELSE PERFORM BAD,113
2375,2375,114,IF,FULL,1663,IF LB1 = P1  PERFORM GOOD ELSE PERFORM BAD,114
2376,2376,115,IF,FULL,1663,IF LB1 = Q1  PERFORM GOOD ELSE PERFORM BAD,115
2377,2377,116,IF,FULL,1663,IF LB1 = Z1  PERFORM GOOD ELSE PERFORM BAD,116
2378,2378,117,IF,FULL,1663,IF ED1 = EH1 PERFORM GOOD ELSE PERFORM BAD,117
2379,2379,118,IF,FULL,1663,IF ED1 = DH1 PERFORM GOOD ELSE PERFORM BAD,118
2380,2380,119,IF,FULL,1663,IF ED1 = LH1 PERFORM GOOD ELSE PERFORM BAD,119
2381,2381,120,IF,FULL,1663,IF ED1 = EB1 PERFORM GOOD ELSE PERFORM BAD,120
2382,2382,121,IF,FULL,1663,IF ED1 = DB1 PERFORM GOOD ELSE PERFORM BAD,121
2383,2383,122,IF,FULL,1663,IF ED1 = LB1 PERFORM GOOD ELSE PERFORM BAD,122
2384,2384,123,IF,FULL,1663,IF ED1 = ED1 PERFORM GOOD ELSE PERFORM BAD,123
2385,2385,124,IF,FULL,1663,IF ED1 = DD1 PERFORM GOOD ELSE PERFORM BAD,124
2386,2386,125,IF,FULL,1663,IF ED1 = LD1 PERFORM GOOD ELSE PERFORM BAD,125
2387,2387,126,IF,FULL,1663,IF ED1 = F1  PERFORM GOOD ELSE PERFORM BAD,126
2388,2388,127,IF,FULL,1663,IF ED1 = G1  PERFORM GOOD ELSE PERFORM BAD,127
2389,2389,128,IF,FULL,1663,IF ED1 = H1  PERFORM GOOD ELSE PERFORM BAD,128
2390,2390,129,IF,FULL,1663,IF ED1 = P1  PERFORM GOOD ELSE PERFORM BAD,129
2391,2391,130,IF,FULL,1663,IF ED1 = Q1  PERFORM GOOD ELSE PERFORM BAD,130
2392,2392,131,IF,FULL,1663,IF ED1 = Z1  PERFORM GOOD ELSE PERFORM BAD,131
2393,2393,132,IF,FULL,1663,IF DD1 = EH1 PERFORM GOOD ELSE PERFORM BAD,132
2394,2394,133,IF,FULL,1663,IF DD1 = DH1 PERFORM GOOD ELSE PERFORM BAD,133
2395,2395,134,IF,FULL,1663,IF DD1 = LH1 PERFORM GOOD ELSE PERFORM BAD,134
2396,2396,135,IF,FULL,1663,IF DD1 = EB1 PERFORM GOOD ELSE PERFORM BAD,135
2397,2397,136,IF,FULL,1663,IF DD1 = DB1 PERFORM GOOD ELSE PERFORM BAD,136
2398,2398,137,IF,FULL,1663,IF DD1 = LB1 PERFORM GOOD ELSE PERFORM BAD,137
2399,2399,138,IF,FULL,1663,IF DD1 = ED1 PERFORM GOOD ELSE PERFORM BAD,138
2400,2400,139,IF,FULL,1663,IF DD1 = DD1 PERFORM GOOD ELSE PERFORM BAD,139
2401,2401,140,IF,FULL,1663,IF DD1 = LD1 PERFORM GOOD ELSE PERFORM BAD,140
2402,2402,141,IF,FULL,1663,IF DD1 = F1  PERFORM GOOD ELSE PERFORM BAD,141
2403,2403,142,IF,FULL,1663,IF DD1 = G1  PERFORM GOOD ELSE PERFORM BAD,142
2404,2404,143,IF,FULL,1663,IF DD1 = H1  PERFORM GOOD ELSE PERFORM BAD,143
2405,2405,144,IF,FULL,1663,IF DD1 = P1  PERFORM GOOD ELSE PERFORM BAD,144
2406,2406,145,IF,FULL,1663,IF DD1 = Q1  PERFORM GOOD ELSE PERFORM BAD,145
2407,2407,146,IF,FULL,1663,IF DD1 = Z1  PERFORM GOOD ELSE PERFORM BAD,146
2408,2408,147,IF,FULL,1663,IF LD1 = EH1 PERFORM GOOD ELSE PERFORM BAD,147
2409,2409,148,IF,FULL,1663,IF LD1 = DH1 PERFORM GOOD ELSE PERFORM BAD,148
2410,2410,149,IF,FULL,1663,IF LD1 = LH1 PERFORM GOOD ELSE PERFORM BAD,149
2411,2411,150,IF,FULL,1663,IF LD1 = EB1 PERFORM GOOD ELSE PERFORM BAD,150
2412,2412,151,IF,FULL,1663,IF LD1 = DB1 PERFORM GOOD ELSE PERFORM BAD,151
2413,2413,152,IF,FULL,1663,IF LD1 = LB1 PERFORM GOOD ELSE PERFORM BAD,152
2414,2414,153,IF,FULL,1663,IF LD1 = ED1 PERFORM GOOD ELSE PERFORM BAD,153
2415,2415,154,IF,FULL,1663,IF LD1 = DD1 PERFORM GOOD ELSE PERFORM BAD,154
2416,2416,155,IF,FULL,1663,IF LD1 = LD1 PERFORM GOOD ELSE PERFORM BAD,155
2417,2417,156,IF,FULL,1663,IF LD1 = F1  PERFORM GOOD ELSE PERFORM BAD,156
2418,2418,157,IF,FULL,1663,IF LD1 = G1  PERFORM GOOD ELSE PERFORM BAD,157
2419,2419,158,IF,FULL,1663,IF LD1 = H1  PERFORM GOOD ELSE PERFORM BAD,158
2420,2420,159,IF,FULL,1663,IF LD1 = P1  PERFORM GOOD ELSE PERFORM BAD,159
2421,2421,160,IF,FULL,1663,IF LD1 = Q1  PERFORM GOOD ELSE PERFORM BAD,160
2422,2422,161,IF,FULL,1663,IF LD1 = Z1  PERFORM GOOD ELSE PERFORM BAD,161
2423,2423,162,IF,FULL,1663,IF F1  = EH1 PERFORM GOOD ELSE PERFORM BAD,162
2424,2424,163,IF,FULL,1663,IF F1  = DH1 PERFORM GOOD ELSE PERFORM BAD,163
2425,2425,164,IF,FULL,1663,IF F1  = LH1 PERFORM GOOD ELSE PERFORM BAD,164
2426,2426,165,IF,FULL,1663,IF F1  = EB1 PERFORM GOOD ELSE PERFORM BAD,165
2427,2427,166,IF,FULL,1663,IF F1  = DB1 PERFORM GOOD ELSE PERFORM BAD,166
2428,2428,167,IF,FULL,1663,IF F1  = LB1 PERFORM GOOD ELSE PERFORM BAD,167
2429,2429,168,IF,FULL,1663,IF F1  = ED1 PERFORM GOOD ELSE PERFORM BAD,168
2430,2430,169,IF,FULL,1663,IF F1  = DD1 PERFORM GOOD ELSE PERFORM BAD,169
2431,2431,170,IF,FULL,1663,IF F1  = LD1 PERFORM GOOD ELSE PERFORM BAD,170
2432,2432,171,IF,FULL,1663,IF F1  = F1  PERFORM GOOD ELSE PERFORM BAD,171
2433,2433,172,IF,FULL,1663,IF F1  = G1  PERFORM GOOD ELSE PERFORM BAD,172
2434,2434,173,IF,FULL,1663,IF F1  = H1  PERFORM GOOD ELSE PERFORM BAD,173
2435,2435,174,IF,FULL,1663,IF F1  = P1  PERFORM GOOD ELSE PERFORM BAD,174
2436,2436,175,IF,FULL,1663,IF F1  = Q1  PERFORM GOOD ELSE PERFORM BAD,175
2437,2437,176,IF,FULL,1663,IF F1  = Z1  PERFORM GOOD ELSE PERFORM BAD,176
2438,2438,177,IF,FULL,1663,IF G1  = EH1 PERFORM GOOD ELSE PERFORM BAD,177
2439,2439,178,IF,FULL,1663,IF G1  = DH1 PERFORM GOOD ELSE PERFORM BAD,178
2440,2440,179,IF,FULL,1663,IF G1  = LH1 PERFORM GOOD ELSE PERFORM BAD,179
2441,2441,180,IF,FULL,1663,IF G1  = EB1 PERFORM GOOD ELSE PERFORM BAD,180
2442,2442,181,IF,FULL,1663,IF G1  = DB1 PERFORM GOOD ELSE PERFORM BAD,181
2443,2443,182,IF,FULL,1663,IF G1  = LB1 PERFORM GOOD ELSE PERFORM BAD,182
2444,2444,183,IF,FULL,1663,IF G1  = ED1 PERFORM GOOD ELSE PERFORM BAD,183
2445,2445,184,IF,FULL,1663,IF G1  = DD1 PERFORM GOOD ELSE PERFORM BAD,184
2446,2446,185,IF,FULL,1663,IF G1  = LD1 PERFORM GOOD ELSE PERFORM BAD,185
2447,2447,186,IF,FULL,1663,IF G1  = F1  PERFORM GOOD ELSE PERFORM BAD,186
2448,2448,187,IF,FULL,1663,IF G1  = G1  PERFORM GOOD ELSE PERFORM BAD,187
2449,2449,188,IF,FULL,1663,IF G1  = H1  PERFORM GOOD ELSE PERFORM BAD,188
2450,2450,189,IF,FULL,1663,IF G1  = P1  PERFORM GOOD ELSE PERFORM BAD,189
2451,2451,190,IF,FULL,1663,IF G1  = Q1  PERFORM GOOD ELSE PERFORM BAD,190
2452,2452,191,IF,FULL,1663,IF G1  = Z1  PERFORM GOOD ELSE PERFORM BAD,191
2453,2453,192,IF,FULL,1663,IF H1  = EH1 PERFORM GOOD ELSE PERFORM BAD,192
2454,2454,193,IF,FULL,1663,IF H1  = DH1 PERFORM GOOD ELSE PERFORM BAD,193
2455,2455,194,IF,FULL,1663,IF H1  = LH1 PERFORM GOOD ELSE PERFORM BAD,194
2456,2456,195,IF,FULL,1663,IF H1  = EB1 PERFORM GOOD ELSE PERFORM BAD,195
2457,2457,196,IF,FULL,1663,IF H1  = DB1 PERFORM GOOD ELSE PERFORM BAD,196
2458,2458,197,IF,FULL,1663,IF H1  = LB1 PERFORM GOOD ELSE PERFORM BAD,197
2459,2459,198,IF,FULL,1663,IF H1  = ED1 PERFORM GOOD ELSE PERFORM BAD,198
2460,2460,199,IF,FULL,1663,IF H1  = DD1 PERFORM GOOD ELSE PERFORM BAD,199
2461,2461,200,IF,FULL,1663,IF H1  = LD1 PERFORM GOOD ELSE PERFORM BAD,200
2462,2462,201,IF,FULL,1663,IF H1  = F1  PERFORM GOOD ELSE PERFORM BAD,201
2463,2463,202,IF,FULL,1663,IF H1  = G1  PERFORM GOOD ELSE PERFORM BAD,202
2464,2464,203,IF,FULL,1663,IF H1  = H1  PERFORM GOOD ELSE PERFORM BAD,203
2465,2465,204,IF,FULL,1663,IF H1  = P1  PERFORM GOOD ELSE PERFORM BAD,204
2466,2466,205,IF,FULL,1663,IF H1  = Q1  PERFORM GOOD ELSE PERFORM BAD,205
2467,2467,206,IF,FULL,1663,IF H1  = Z1  PERFORM GOOD ELSE PERFORM BAD,206
2468,2468,207,IF,FULL,1663,IF P1  = EH1 PERFORM GOOD ELSE PERFORM BAD,207
2469,2469,208,IF,FULL,1663,IF P1  = DH1 PERFORM GOOD ELSE PERFORM BAD,208
2470,2470,209,IF,FULL,1663,IF P1  = LH1 PERFORM GOOD ELSE PERFORM BAD,209
